515094191301;58276
469004251901;42761
441705383101;63987
453984511100;65931
429441025300;69415
478443002301;69133
536593034200;57039
542295531801;53698
463121215300;57566
459122082701;42318
524121413401;43240
515094193600;53297
550708291401;69358
459138430501;66802
441705381701;52731
440771173901;64251
459138433401;48550
478443000001;49694
453984511500;64052
453984510501;46095
459135353201;69578
441705380801;50619
526961051100;49507
526961052400;47375
542304360201;59929
441705381500;63006
526961050501;50129
526961054101;63825
473470483801;59106
459122083401;56459
463121215001;64098
482211303800;63019
482206075100;58924
411124204401;55422
380790322801;66198
350106144900;50321
563807271900;69119
440771174800;63330
411124203700;64216
497974422001;61715
469004252401;37659
563807273001;56926
547851160900;55648
478443000101;44981
497974424200;42187
454433453900;51921
478443000101;53725
380790320900;56472
439557522000;53443
380790320301;61257
460066230600;56244
469004254401;43562
445120282101;63052
526952154901;39894
411124205100;40559
472341242400;64234
543167181201;59585
495741444200;44446
563807275200;36800
339435112001;63180
460066230101;44308
515094190401;40066
478443000201;36864
445120283601;42896
441705380200;57539
454433452500;50256
524121412801;69116
478443000201;56464
459138433000;45397
526961050600;45434
550708294501;53433
339435111000;59507
543167183601;63971
472225061200;57064
453984515001;68632
445120283501;68605
495741441000;50424
534962341301;48292
472341243201;40037
427471490700;45831
473470482801;56261
526961053001;65368
546670472201;67971
478443000300;59696
436200133600;58223
546670475201;54765
459122084701;46128
546670474701;67818
494622091400;57265
463121214300;37660
542304361501;51177
542283011100;61491
429441025300;42480
380790324201;62266
478443000301;51076
482211304200;65346
411124204201;40946
497974424401;44179
547851162301;62836
478443000301;65005
482211301601;38350
547851162601;37472
546475121500;44099
487542265301;69216
453984512900;62382
427471493301;51637
542283013201;56378
488199104101;68363
563807270801;53228
436200130001;48589
436200134901;67067
543167184501;48062
526952154100;47235
550708294700;48613
459138430700;47394
542295532400;43224
494622094500;66454
473470481001;39670
459135351800;68740
487542262000;38862
427471492001;48829
515094191701;50596
490925371300;62253
441705384500;48184
441705383001;55882
427471490601;60832
543167181400;68445
478443000401;56932
411124201001;40958
473470480801;50961
546585314601;43096
495741442901;52747
436200135100;42511
439557524001;60386
454433452501;67319
546475125301;55851
543167181301;57886
543167184001;65859
478443000500;50079
459122085001;51716
478443000500;53950
427471491101;61191
478443000500;60072
536593034400;58856
542283012100;59398
550708292600;51479
460066231200;51347
411124204301;60795
478443000501;43472
542283012801;69341
416544042301;59716
478443000501;54411
478443000501;55339
472225061500;43761
411124204501;69264
478443000501;68624
416544043300;51487
460066232800;55355
399546401400;50058
478443000600;47782
495741440200;60896
460066233000;68956
549950502401;47170
482206074501;66780
546475124300;55971
459135354200;64073
472341244001;38157
427471490300;56624
542283010501;40962
459122085100;43397
524121412900;54616
380790325301;43554
482206072700;62729
494622093100;50349
460066232001;62352
436200131301;51890
490925375201;39164
495741441901;43474
459135352900;49215
546585314501;66832
512331464400;47868
429441020101;60857
482211302901;56548
416544043600;62525
543167182701;48436
515094190500;60968
411124201701;43515
478443000700;43668
380790324800;49220
542304364101;63310
350106141601;62216
487542262001;64687
478443000700;61177
550708290301;43765
543167184301;43928
547851163300;54832
473470483601;42153
497974423701;67656
497974425201;56181
339435115200;52255
526961050201;59589
515094191900;68295
429441025301;68110
497974424700;62483
534962340001;57530
436200131001;51841
488199104800;46427
494622095201;39387
487542264201;59773
472341243801;49252
546475123000;51778
482206073301;62285
339435115101;47772
546475124201;62321
546670473800;44960
478443000800;61902
497974421501;57402
482206072700;44969
543167183800;53540
453984515300;53340
445195225001;62440
524121410900;44090
524121414200;42669
459135351601;68030
478443000801;53644
515094193201;39168
546585314500;47153
459135354801;38997
526952152100;60878
472225063500;57518
526961053300;60656
478443000900;42477
472341241900;48033
494622093500;43799
542295534900;43360
515094193500;42551
478443001901;66673
478443000900;56267
478443000900;58454
454433453301;47487
473470480901;44497
472341241901;62669
459138431100;58291
542295533501;66645
536593030301;51371
526952151000;62758
469004252300;62496
478443000901;44331
542314390800;68069
543167181200;57855
487542262501;47280
563807274900;43512
495741443800;47829
339435110001;50944
546670475300;59883
453984510501;56558
478443000901;58669
460066230000;66892
478443000901;62494
550708290401;66120
478443000901;65537
472341242401;47369
550708292201;46423
453984510100;64238
526961050501;40305
478443001000;45353
534962340401;56256
542314391301;58256
542283013901;45144
542283014800;57207
459138431701;58054
542304362400;46575
453984514201;42640
482206071200;50023
478443001001;40659
542283012601;43782
427471494200;56324
473470483900;37777
440771174301;66941
563807272800;40889
482206073900;62446
439557522701;65987
543167182301;39609
459122080301;46518
440771172500;43598
495741441301;51006
549950500301;43373
473470481800;47301
478443001001;68313
478443001100;37834
472225063101;62793
436200131700;56001
453984514800;61249
478443001100;45264
526952151201;45259
478443001100;48346
478443001100;50277
399546401601;67979
445195220700;38915
429441021000;39946
399546404700;61574
453984513700;63226
454433452000;62184
547851164701;56775
547851165200;38099
515094191201;58256
416544044901;66173
534962345100;41136
472225064301;42284
515094193101;63291
546585311701;51398
445195221100;43024
534962345000;43333
542314390001;65638
546475123401;64695
494622093901;60456
478443001101;57710
526961053300;52209
478443001101;62325
524121415300;43476
463121214700;61527
478443001101;67642
478443001200;38672
534962345300;41730
427471490801;45923
460066232500;60481
445195221700;63175
478443001200;51317
478443001200;55908
339435110701;37437
445195223701;64933
459122084800;45427
546585312301;51923
453984511701;65154
459135355000;43315
411124202800;68195
515094190900;60748
524121413801;53701
441705380000;45688
445195220701;48248
459122082001;67446
542295533201;42876
482211300701;53751
459138430800;51289
542283010000;61015
472341244800;61499
495741443301;66664
472341243201;43122
526952150900;59476
488199103900;43200
440771170000;61542
482206074300;49529
542304364000;69375
439557521200;48184
546670473501;38271
478443001300;61381
478443001300;63699
543167184000;63683
472341243700;65927
478443001301;39673
469004251800;56928
478443001201;66804
478443001301;47159
459122084600;61104
380790322201;63571
497974425201;69472
550708292200;46936
494622090200;63146
436200131401;62066
478443001301;65809
416544043800;66769
546670473401;67103
542304361900;39589
478443001400;45864
445195221601;57561
441705380401;51384
445163331300;68940
542314394301;41862
542283011701;38655
459122082300;44258
478443001401;42815
478443003200;69579
459138433901;37036
478443001401;52645
478443001401;56106
445195224100;64411
526952151401;56543
472225062000;39744
439557524900;51431
546670474400;38475
411124204101;41143
436200133401;37523
440771171401;63616
494622091901;45084
478443001500;58659
473470484000;50596
546585314100;62461
478443001500;67912
546670474400;47265
399546402600;40509
478443001501;40783
380790321901;42793
445163330000;49409
439557524601;56214
547851160701;68916
380790323600;40864
416544043001;44877
478443001501;55718
515094192800;54667
478443002500;44107
411124202900;41009
482211302300;69574
495741442400;69154
429441025201;67226
542304360400;60467
478443001600;37588
515094191500;43708
524121412701;55639
542314391101;68113
542283010201;38672
460066232501;60634
472225060501;37305
478443001600;50494
478443001600;52045
542314391800;44175
542304364301;38245
542314391801;39685
441705381101;55991
497974423401;53546
459122082601;65167
563807271101;47956
526952153400;59527
453984514800;65483
436200132601;42442
546475124001;49207
546585315101;61913
472341240600;46947
495741440201;53082
542295530400;48107
549950503600;54694
488199101600;45587
512331461600;53758
542295531600;63179
482206072501;54899
478443001601;68414
399546403800;56801
490925373400;45051
550708294801;46460
512331460800;44699
411124204001;61314
542304361300;37574
478443001001;62429
550708290601;51813
524121412900;61339
459135350201;53635
460066233000;43549
542314392501;50890
542295534200;38560
549950501300;61812
478443001701;39308
534962342600;64205
472341245201;61459
487542263401;42368
543167184900;48537
542295533801;41096
490925370801;68994
542295534100;48197
550708294101;58161
490925370900;56022
459138433001;47712
534962342900;49194
478443001701;63573
478443001701;65468
478443001701;67311
563807272901;38121
542283011900;67330
350106140700;51101
546585310800;58930
478443001800;49205
546585310401;41706
488199100901;55179
441705380000;40612
472225064401;56763
478443001800;65740
526952150000;59392
534962341301;69375
445120283301;54144
399546404700;40380
549950500100;68076
526952152300;48726
453984512601;36785
542304363400;67389
436200133600;50697
543167182200;51821
454433450900;51521
495741442501;45232
429441021400;38198
495741442400;58827
512331462200;37643
494622091600;55519
459122083300;41274
399546403400;48287
547851163901;57242
445163334001;57443
512331461601;46993
542295533101;42893
526961053101;43212
546670471500;43109
473470483000;59084
536593034701;60662
440771172700;68173
463121210700;37508
542314392001;37559
550708292401;37051
445120282200;51199
445120282301;65543
546585311401;65538
478443001901;54245
542283014800;53126
488199101500;62984
534962341101;53974
472341240500;38718
536593033401;64040
399546402700;36896
478443002000;37878
478443002000;40056
563807275200;56491
478443002000;43381
515094193900;64022
460066230401;40870
478443002000;50956
411124204101;38901
380790322800;48652
478443002000;58555
439557522301;50811
546670472301;59718
460066232901;39804
542314392600;59991
472225065301;38968
487542263801;58825
542283012401;46101
469004250701;43632
490925370300;58893
439557521700;50145
440771171601;59348
497974423901;49817
478443001401;59712
549950503100;47407
542295535201;50955
478443002100;36836
453984512601;64587
478443002100;46234
478443002100;50384
478443002100;53892
549950501500;41514
460066230400;63799
543167181101;61422
563807271801;41223
445195223100;68455
524121412701;46108
453984511101;60727
482206075001;40992
478443002101;59301
473470485100;60020
542295533200;62736
526961050601;42066
472341243601;64089
495741443201;67729
543167182500;54920
488199102101;54998
494622093900;64246
495741442901;53238
416544044400;41895
439557520500;51045
439557525300;63936
494622092900;67129
546475120501;49751
515094191401;50374
445163332001;53864
478443002201;42223
547851162701;43840
534962340600;43067
487542264001;45307
350106142700;59493
427471494100;54425
563807271900;41079
469004252301;48988
478443002201;55853
490925375000;60048
339435110701;59664
472225063000;59951
472225062301;67246
445120282501;47922
440771172700;60032
526952153100;61772
546475123201;59549
459122084900;39574
459135355300;52597
543167180401;60297
482211300200;50633
526952151900;40925
445120281900;41148
445163332601;63426
469004250501;61283
550708293500;67986
445120280100;62149
469004253201;62765
411124203800;65073
550708291301;58123
445120280600;61660
473470483000;57452
550708291900;68417
469004252301;47541
488199103701;55268
488199102000;67232
478443002301;62490
472341240401;45024
482211305200;48398
478443002400;37609
546585311600;67123
454433450200;55858
482211302300;48082
478443002400;47892
478443002400;50075
453984512501;48432
469004251801;58740
350106142500;69401
469004250000;46994
487542264901;50785
478443002400;62737
439557524200;63946
399546402501;56195
441705381601;52971
526952150800;69435
350106142201;67334
546585312401;61061
469004252100;55112
526961051901;66342
495741444700;42138
542314395201;67607
440771172001;64746
416544043701;56483
542295531601;50481
534962343001;65318
459138435000;49545
546475123300;52237
478443002401;66886
478443002401;68919
546670473500;39412
460066232700;51941
490925371501;36965
411124202100;37894
478443005200;55493
526961054900;59831
549950502801;62490
478443002500;54097
542295530000;40928
411124203301;41386
473470481801;64227
440771173001;62377
459138431800;38811
497974422101;62436
478443002501;37736
439557521400;69557
482211304700;43096
463121211701;65146
487542264501;67072
546585311800;55559
459138434300;58337
445195222101;59468
488199101401;49161
439557520401;58554
536593032600;69189
563807270200;44703
399546404001;47447
339435112600;41290
490925373901;64851
542304363601;53037
536593031601;61474
515094191900;48716
445120284001;56368
542304364401;66172
543167180101;44754
459135353401;68958
416544040600;69003
473470484101;42087
482211301500;44268
546475122700;46938
543167183400;64008
469004253901;61034
497974423701;52431
478443002600;53420
536593031801;52768
339435110000;55487
526961053900;46354
478443004201;45897
473470482500;63523
512331464301;62113
478443002600;67587
463121213400;62705
526961052101;61207
460066232500;59173
524121411701;69443
463121215301;69546
436200131501;48062
512331462901;61909
524121413000;46378
495741442501;58849
478443002601;54528
459138433700;62502
416544042101;46187
441705380300;65000
459122083400;64820
542304361101;66291
524121410801;47084
497974421200;40544
472225064200;40044
478443002700;41551
459138430401;56768
459122084300;59295
350106141100;41065
440771171801;64451
542304361201;50770
454433453800;41196
524121413600;65755
439557520200;44950
472225061900;67082
339435113001;49580
440771171101;67482
524121411900;39946
350106144500;38027
411124202301;38906
546475121100;64701
478443003401;69278
469004252200;60994
490925373100;58734
478443002800;40585
472225064201;43805
469004253201;64561
454433454801;58036
497974423900;51345
526952153401;68190
542304362601;59374
478443002800;55091
469004250001;61123
547851164201;61907
542283011700;67486
472225063100;66358
472341243301;50919
416544043101;39328
546585313400;62598
524121414301;60077
459138430301;68675
445120281201;60266
472225060400;52032
478443002801;53456
445195221900;47538
482211302100;41704
547851163001;62876
436200134900;38154
459122083600;39332
495741444800;44477
534962344201;40680
478443002900;51136
550708294700;65382
546585311800;45333
463121215301;64064
350106144700;50910
497974420700;45235
515094194500;68131
546585311601;41785
488199103701;53604
546670471400;49987
472225061601;66992
472341241900;57981
427471492200;50564
399546404201;69365
526961052900;44876
524121413601;41781
339435110400;67273
478443003000;39428
427471494601;58916
478443003000;45558
494622092600;46909
478443005001;50365
436200131901;43403
478443003000;60338
454433454601;42758
445195224900;66671
445163331701;45485
454433452200;64909
478443003001;40758
542295534000;42590
453984511301;50208
478443003001;46867
542283011600;55539
463121210200;39475
380790324101;47896
534962344100;54051
478443003001;56892
546475120200;47318
549950502801;37830
427471494301;51088
497974422001;53219
478443003001;66039
427471493600;57107
439557525300;59305
416544044500;57266
515094193500;43527
350106144901;61046
478443003100;50458
534962344501;51192
526952150501;44695
549950505001;69521
469004254301;54863
478443003100;65934
436200131801;65644
515094193101;46371
439557524200;42932
482206072301;54846
512331464700;55209
441705383200;40527
439557524401;55555
472341242701;59345
546670470000;43753
526952153301;42610
427471493900;45033
563807273600;42589
441705384401;68355
478443003101;66816
478443003101;68932
459138430801;62519
445120284700;55677
472341244000;45938
547851160701;50951
459138432400;58077
534962341600;39152
459135352701;42278
534962340500;58864
339435110401;55306
472225063500;41491
515094192200;47000
549950504901;44442
478443003200;61636
427471493701;49461
445163331601;68080
482211300000;38270
490925371701;58512
411124202300;48699
427471492401;68755
350106140400;67446
463121213801;65312
478443004900;53321
488199101901;54114
547851160400;55805
524121411800;48356
542314391500;65985
515094190501;40039
542314394800;54292
478443003201;64921
350106144001;65991
453984510101;44313
543167185101;58595
542283011301;47531
478443003300;48249
546585311101;64950
427471490701;43786
478443003300;57613
339435111500;49762
526952150000;56667
440771170701;39748
478443003300;69398
497974423601;43514
472225061701;53744
441705380601;46033
445120284900;60300
472341241200;45590
339435110101;54252
429441025300;53678
445195222400;60013
459138430901;55770
534962345101;57087
563807275300;46178
478443003400;40306
429441023001;59623
350106144200;67828
542295530501;39191
453984512301;63285
563807273801;56832
546585313500;51967
445120285301;45166
463121214900;45296
436200134200;54348
429441022300;37872
490925373001;50563
339435113700;64448
546585311801;55099
542304365300;65514
472341242000;48084
547851164600;57059
494622093001;57611
473470480501;51647
459138433601;52044
512331463700;45711
478443003401;47052
526961051200;63920
478443003401;54307
478443003401;56660
454433453700;45746
490925372501;62749
350106141700;45450
497974422800;42786
512331460600;59768
549950500200;38602
563807272700;63201
515094192601;51412
488199105100;54277
482211300700;51066
549950503801;69065
546585311100;55466
441705383700;37028
487542261800;41403
445120283100;49679
380790322600;68297
488199104401;37002
459122080400;43504
380790325300;53599
463121210401;42566
478443003501;39672
542314391900;37564
463121214501;59669
339435110201;65045
478443003501;45876
494622090700;63436
478443003501;49514
445195220900;46256
453984511200;60256
487542262401;37580
542314394400;61979
542295533501;42003
459135352200;59285
472225062001;52715
399546403800;52369
536593035300;61401
339435114801;66147
549950503101;64962
478443003600;37077
459135352101;50566
440771172801;54945
563807274701;37992
469004253200;45995
350106145200;47308
490925371101;48785
482211302801;65739
350106142201;56896
494622094701;49586
490925374200;62086
542304360001;48506
436200130100;40376
472225061000;58664
478443003600;66969
460066235000;59292
478443003601;36912
490925374801;51514
416544043801;52418
478443003601;46993
542314391101;38995
478443003601;54696
416544044901;58061
427471491600;62205
488199105200;61052
478443003601;68249
453984512200;67566
411124201001;62609
459138432300;43287
478443003700;47114
472341241900;62443
542283012800;52644
478443003700;58941
488199104301;59636
515094193700;59199
478443003700;66673
515094191001;51803
439557524500;49345
550708294600;55655
453984513400;42028
563807271900;56617
495741443800;56553
411124203800;38708
440771172201;42465
512331461400;48502
546475124801;63255
453984515100;51909
534962342801;42561
440771170601;69450
494622091200;51048
478443003800;42510
546585314601;67148
478443003800;49927
546585310800;51547
542314394200;57552
472225062100;64108
441705382800;55246
526961050800;49772
436200131900;52528
478443003801;39229
549950504300;49312
478443003801;43521
515094190001;51945
542295533400;52976
463121214800;64603
547851161400;63726
546475125101;38475
454433453401;52593
445163332300;42764
478443003801;58472
543167182000;41951
427471494400;45127
542314391500;53993
546585313800;44248
542295533900;37332
534962340701;51233
542295533901;37837
482206074300;46806
478443003900;42970
524121411200;44044
494622095001;64790
512331463801;64340
339435115100;61139
526961050301;55784
495741441001;53969
546475123200;46055
439557524100;37976
460066234100;57794
478443003901;38500
549950502700;39372
478443003901;45712
543167183900;57613
469004253801;69262
478443003901;52030
416544044501;50963
478443000000;62881
546585314800;50474
478443003901;64183
478443003901;68753
445163330901;38715
440771172301;43201
459138430600;50501
546475122201;60952
536593032300;59115
495741440300;43410
459135353201;66525
459138431600;47139
549950503601;55289
472341241701;45712
478443004000;59918
399546405201;52404
495741443001;65764
445163335201;38643
459122083900;68167
416544044300;46951
399546401300;68275
563807274201;61494
416544043900;64272
488199104901;49979
454433452301;66312
542304360101;44041
494622092100;42312
445120282600;45757
339435114901;53404
399546400801;60275
459122084201;65699
542295530501;57250
436200135000;47827
494622095301;49415
482206072301;53009
487542264901;60895
478443004100;42401
534962341900;56079
339435112700;37970
478443004100;47061
515094192900;47287
478443004100;49975
440771174100;65895
478443000700;47352
459122084500;47937
563807270300;51432
542295532001;38302
459138435100;56246
459122081901;40014
459135354300;58126
478443004100;65597
487542264000;40179
534962341501;59509
478443004101;37541
488199103701;59110
550708294100;57031
478443004101;42174
478443004101;44110
439557520901;64309
440771171801;55935
495741442201;56753
478443004101;50502
427471495100;51033
478443004101;53671
534962341200;50628
469004251501;68337
416544042001;36823
487542264501;41817
563807271800;45554
536593030800;47458
488199105300;39064
495741443401;48519
543167183501;61247
454433451700;45975
459135351301;39649
459138434200;37693
478443004200;50470
427471491601;65891
482211305300;50046
440771174100;46908
339435110501;63265
482206072100;44151
515094192200;39909
536593030801;64778
543167185300;42555
512331461001;40909
427471493200;42170
487542261401;49239
542304364900;39178
490925370401;42660
350106143401;64595
439557522501;60714
459138430900;45933
472341243501;41168
482211303201;46382
478443004201;61480
454433453700;40354
350106145100;38735
515094190800;40684
546475124500;50567
478443004300;36891
440771172101;46595
478443004300;41595
478443004300;42517
494622091700;56035
440771174800;39612
478443004300;48383
526961055101;42295
478443004300;51527
549950505200;60254
497974423901;41479
459135353801;37364
399546400100;37972
380790320300;43700
494622091500;52188
550708291501;61136
542283014101;61870
546475120200;66278
487542262001;52439
459135353101;68002
478443004301;38908
478443004301;40970
463121212700;68291
478443004301;45764
478443004301;47032
542304362900;47759
549950504800;54084
478443004301;52438
473470480200;44431
478443004301;56784
482211303100;67611
478443004301;58900
416544040501;44632
549950503601;69029
454433452200;43978
445195220901;58019
453984510101;49331
542295533500;51805
550708293100;61207
536593030101;61022
534962342200;66663
543167180901;43170
546670472100;41234
536593032100;52659
416544044600;41121
547851163901;54301
534962342900;50198
478443004401;38440
380790323801;47070
445195221501;41325
549950503100;50620
478443004401;55414
482211303700;54414
339435111801;62868
482211301501;41916
542304361601;41632
526961052201;44712
478443004500;44020
512331460901;66151
526952155200;46099
459122081401;45322
487542260001;47916
542314390200;46519
478443000301;55033
542283011401;64328
460066234401;42039
439557522201;56752
473470484000;54414
478443004501;37112
487542262600;48817
494622093200;47783
399546400601;40223
439557521401;59590
490925372900;43615
445120280800;51660
524121411200;52246
546475122300;51398
543167181900;63774
441705384500;51961
542314392900;67621
469004253301;52112
411124205201;50596
478443004501;64141
478443004501;67415
487542260900;58767
